text,label
Yes da. Any plm at ur office,0
আজ অ্যাপে ৪০জিবি+৮০০মিঃ+৩২৳ ক্যাশব্যাক ৬৩০৳ দারুন অফার cutt.ly/c630,1
Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,0
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,1
১০০% ক্যাশব্যাক অফার শুধুমাত্র আপনার জন্য। ৩০ সেপ্টেম্বর এর মধ্যে আপনার আকাশ সংযোগটিতে এক মাস রিচার্জ করলেই পেয়ে যাবেন এই অফারটি । বিস্তারিত জানুন ১৬৪৪২ নম্বরে I,1
Horrible bf... I now v hungry...,0
আপনার মোবাইল থেকে ঘরে বসে আয় করার সেরা সুযোগ!,1
"Ok, be careful ! Don't text and drive !",0
Can ü all decide faster cos my sis going home liao..,0
আপনার প্রেমিকাকে পটানোর টিপস আমরা প্রোভাইড করবো,0
বিকেলে চলে যাইও,0
Check wid corect speling i.e. Sarcasm,0
"‘১২ এপ্রিল ২০২৪ পার্বত্যবাসীর সামাজিক উৎসব বৈসাবি উপলক্ষ্যে সকলকে শুভেচ্ছা। বাংলা নববর্ষ ও বৈসাবি বয়ে আনুক শান্তি, সম্প্রীতি ও সমৃদ্ধি’- পার্বত্য চট্টগ্রাম বিষয়ক মন্ত্রণালয়।",0
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",1
বিশেষ ছাড়! পার্ট-টাইম কাজের জন্য রেজিস্ট্রেশন করুন!,1
ইবিএল থেকে কার্ডের PIN নম্বর ৪ থেকে ৬ সংখ্যায় উন্নীত/পরিবর্তন সংক্রান্ত ফোন কল করা হয় না। এ ধরনের প্রতারণামূলক ফোন কল থেকে সতর্ক থাকুন।,0
Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,0
রবি ধামাকা অফার আজ ২০জিবি ২৮ দিনের জন্য ৳২৪৯ ঘ্যাচাং রিচার্জে,1
Umma. Did she say anything,0
১৬৪৪২ তে কল করে প্রিয়জনকে আকাশ সংযোগ রেফার করলেই পেতে পারেন সর্বোচ্চ ১০০০ টাকা পর্যন্ত ক্যাশব্যাক।,1
"Aight, lemme know what's up",0
এমন ম্যাসেজ কেউ দেয় না💔,0
Designation is software developer and may be she get chennai:),0
I've reached sch already...,0
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",0
Yes baby! We can study all the positions of the kama sutra ;),0
You have got tallent but you are wasting.,0
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,0
"St andre, virgil's cream",0
প্রেম করা কেন গুনাহ জানতে ডায়াল করুন |,1
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,1
Ard 530 lor. I ok then message ü lor.,0
"বিশ্ব বেতার দিবস ২০২২ উপলক্ষে আপনাকে শুভেচ্ছা। সবাই মিলে বেতার শুনি, বেতারেই আস্থা রাখি",0
Mm feeling sleepy. today itself i shall get that dear,0
Dhoni have luck to win some big title.so we will win:),0
পার্ট-টাইম ভিডিও এডিটিং কাজের সুযোগ!,1
Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,0
Cheers for the card ... Is it that time of year already?,0
"০৬ অক্টোবর ২০২১ জাতীয় জন্ম ও মৃত্যু নিবন্ধন দিবস। এবারের প্রতিপাদ্য ‘সবার জন্য প্রয়োজন জন্ম ও মৃত্যুর পরপরই নিবন্ধন’। রেজিস্ট্রার জেনারেলের কার্যালয়, জন্ম ও মৃত্যু নিবন্ধন, স্থানীয় সরকার বিভাগ।",0
শারদ শুভেচ্ছা!,1
আকাশ সংযোগে রিচার্জ করে দেখুন আইসিসি টি২০ ওয়ার্ল্ড কাপ ফাইনালের দুর্দান্ত ম্যাচ গাজী টিভি ও টি-স্পোর্টস এইচডি-তে,1
Sorry. || mail? || ,0
"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",0
Nite...,0
ধামাকা অফার রবি অ্যাপে! ৩০জিবি+৮০০মিঃ ৩০দিন ৫৫০৳।ক্লিক cutt.ly/cor,1
Yo im right by yo work,0
I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,0
"কোরবানির পশুর বর্জ্য নির্দিষ্ট স্থানে ফেলুন। আপনার শহরকে পরিচ্ছন্ন রাখুন। মেয়র, ঢাকা দক্ষিন সিটি কর্পোরেশন।",0
"লাকি ড্র, ক্যাশ ব্যাক ও ২৫% ছাড় চলছে, আর খোলা আছি মধ্য রাত পর্যন্ত।",1
I attended but nothing is there.,0
২৪ সেপ্টেম্বর বিশ্ব নৌ দিবস। এ বছরের প্রতিপাদ্য “মারপোল কনভেনশনের ৫০ বছর-সামুদ্রিক পরিবেশ রক্ষায় নিরলস অগ্রযাত্রায়” -নৌপরিবহন অধিদপ্তর ।,0
Went to pay rent. So i had to go to the bank to authorise the payment.,0
বিশেষ ছাড়! ১০০০ টাকার কেনাকাটায় ৫০০ টাকা,1
ট্রানজ্যাকশন নম্বর R230208.1012.2500c0 600 টাকা রিচার্জটি সফল হয়েছে। আপনার বর্তমান ব্যালেন্স 609.45 টাকা। নতুন মেয়াদ 08/02/24পর্যন্ত,0
নতুন মুভি ফ্রি দেখতে ক্লিক করুন!,1
Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,1
No..its ful of song lyrics..,0
১৪২৮-এ বিশ্ব হোক করোনা মুক্ত। এই কামনায় সবাইকে জানাই বাংলা নববর্ষের অনেক অনেক শুভেচ্ছা।,0
So that takes away some money worries,0
Hi..i got the money da:),0
Yup i'm elaborating on the safety aspects and some other issues..,0
ফ্রি ২০০এমবি ইন্টারনেট নিতে আজই মাইজিপি অ্যাপে আসুন। ক্লিক: mygp.li/f1,1
THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,0
So i asked how's anthony. Dad. And your bf,0
"আন্তর্জাতিক নার্স দিবস, ২০২১।",0
I need to come home and give you some good lovin...,0
‘বয়োজ্যেষ্ঠ ব্যক্তি এবং স্বাস্থ্যসম্মত বার্ধক্যের জন্য ডিজিটাল প্রযুক্তি’ প্রতিপাদ্যকে সামনে রেখে আজ ১৭ মে পালিত হচ্ছে বিশ্ব টেলিযোগাযোগ ও তথ্য সংঘ দিবস ২০২২ - ডাক ও টেলিযোগাযোগ বিভাগ।,0
"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",0
